sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_250185,,秦始皇,胡亥,由于 赵高 善于 观言察色 、 逢迎 献媚 ， 因而 很快 就 博得 了 秦始皇 和 公子 胡亥 的 赏识 和 信任 。,赵高 善于 观言察色  逢迎 献媚  很快 博得 人物一 公子 人物二 赏识 信任,-1
TRAIN_SENT_ID_252281,,文姜,鲁桓公,文姜 告诉 了 齐侯 ， 齐侯 发怒 ， 在 宴请 桓公 的 时候 ， 使 公子 彭生 扶 之 上车 拉断 其 肋骨 ， 鲁桓公 死 在 车上 了 。,人物一 告诉 齐侯  齐侯 发怒  宴请 桓公  公子 彭生 扶 上车 拉断 肋骨  人物二 死 车上,-1
TRAIN_SENT_ID_250200,,秦始皇,胡亥,秦始皇 哪里 听得 进去 ， 公子 扶苏 因此 被 遣 往 上 郡 ， 远离 权力 中枢 ， 最后 被 李斯 、 赵高 和 公子 胡亥 暗算 。,人物一 听得 进去  公子 扶苏 遣 郡  远离 权力 中枢  最后 李斯  赵高 公子 人物二 暗算,-1
TRAIN_SENT_ID_285170,,王仲铭,王赐豪,王仲铭 公子 王赐豪 於 港 大 医学院 毕业 ， 是 耳鼻喉科 专科医生 。,人物一 公子 人物二 於 港 医学院 毕业  耳鼻喉科 专科医生,-1
TRAIN_SENT_ID_268307,,秦始皇,扶苏,前 210 年 （ 秦始皇 二十七年 ） ， 始皇 在 沙丘 （ 今 河北 平乡 东北 ） 病死 ， 遗诏 命 公子 扶苏 回 咸阳 奔丧 。,前  年  人物一 二十七年   始皇 沙丘  河北 平乡 东北  病死  遗诏 命 公子 人物二 回 咸阳 奔丧,-1
TRAIN_SENT_ID_268385,,秦始皇,扶苏,太子 既 已立 毕 ， 便 派 使者 ， 捏造罪名 ， 赐 秦始皇 长子 公子 扶苏 和 蒙恬 死罪 。,太子 已立 毕  便 派 使者  捏造罪名  赐 人物一 长子 公子 人物二 蒙恬 死罪,-1
TRAIN_SENT_ID_273904,,江冬秀,胡适,楼上 大间 是 胡适 和 夫人 江冬秀 的 卧室 ， 旁侧 小间 是 其 两位 公子 胡祖望 、 胡思杜 的 卧室 ， 另一侧 是 胡适 的 书房 。,楼上 大间 人物二 夫人 人物一 卧室  旁侧 小间 两位 公子 胡祖望  胡思杜 卧室  另一侧 人物二 书房,-1
TRAIN_SENT_ID_268379,,秦始皇,扶苏,扶苏 秦始皇 病愈 重 ， 乃为 玺 书 赐 公子 扶苏 曰 ： “ 与 丧会 咸阳 而葬 。 ”,人物二 人物一 病愈 重  乃为 玺 书 赐 公子 人物二 曰   丧会 咸阳 而葬,-1
TRAIN_SENT_ID_270269,,宣姜,卫宣公,卫宣公 本 不 相信 ， 无奈 宣姜 和 公子 朔 日夜 撺掇 ， 定 要 除掉 急子 ， 以绝后患 ， 不由 卫宣公 不 听 。,人物二 相信  无奈 人物一 公子 朔 日夜 撺掇  定 除掉 急子  以绝后患  不由 人物二 听,-1
TRAIN_SENT_ID_250154,,秦始皇,胡亥,公元前 210 年冬 ， 秦始皇 病死 ， 中 车府 令 赵高 同 丞相 李斯 、 公子 胡亥 暗中 谋划 政变 ， 立 胡亥 太子 。,公元前  年冬  人物一 病死  中 车府 令 赵高 丞相 李斯  公子 人物二 暗中 谋划 政变  立 人物二 太子,-1
TRAIN_SENT_ID_250131,,秦始皇,胡亥,公元前 210 年 ， 秦始皇 病死 ， 中 车府 令 赵高 同 丞相 李斯 、 公子 胡亥 暗中 谋划 政变 ， 立 胡亥 太子 。,公元前  年  人物一 病死  中 车府 令 赵高 丞相 李斯  公子 人物二 暗中 谋划 政变  立 人物二 太子,-1
TRAIN_SENT_ID_268326,,秦始皇,扶苏,秦始皇 死后 ， 他 与 赵高 合谋 ， 迫令 公子 扶苏 自杀 ， 立 胡亥 为帝 。,人物一 死后  赵高 合谋  迫令 公子 人物二 自杀  立 胡亥 为帝,-1
TRAIN_SENT_ID_250305,,秦始皇,胡亥,秦始皇 三十七年 （ 前 210 年 ） ， 秦始皇 病死 ， 秘不 发丧 ， 只有 公子 胡亥 和 丞相 李斯 、 中 车府 令 赵高 知道 内情 。,人物一 三十七年  前  年   人物一 病死  秘不 发丧  公子 人物二 丞相 李斯  中 车府 令 赵高 知道 内情,-1
TRAIN_SENT_ID_268440,,秦始皇,扶苏,2004 年 《 秦始皇 赐 公子 扶苏 书考 》 ， 收入 《 秦 文化 论丛 》 ( 11 ) ， 三秦 出版社 2004 年 6 月 ；,年  人物一 赐 公子 人物二 书考   收入  秦 文化 论丛      三秦 出版社  年  月,-1
TRAIN_SENT_ID_268427,,秦始皇,扶苏,是 秦始皇 第十八 子 ， 公子 扶苏 的 弟弟 ， 从中 车府 令 赵高 学习 狱法 。,人物一 第十八 子  公子 人物二 弟弟  从中 车府 令 赵高 学习 狱法,-1
TRAIN_SENT_ID_268283,,秦始皇,扶苏,沙丘 之变 ， 又称 沙丘 之谋 ， 秦始皇 在 沙丘 宫 （ 今 河北省 广宗县 ） 去世 后 ， 赵高 与 李斯 杀害 公子 扶苏 ， 拥立 秦二世 即位 的 事件 。,沙丘 之变  又称 沙丘 之谋  人物一 沙丘 宫  河北省 广宗县  去世  赵高 李斯 杀害 公子 人物二  拥立 秦二世 即位 事件,-1
