sent_id,sent_id,entity1,entity2,sent,processed_sent,human
TRAIN_SENT_ID_282652,,孙瑾,孙皓,孙瑾 当 了 十一年 的 皇太子 ， 天纪 四年 （ 280 年 ） 三月 孙皓 降 晋朝 ， 东吴 政权 灭亡 。,人物一 十一年 皇太子  天纪 四年   年  三月 人物二 降 晋朝  东吴 政权 灭亡,-1
TRAIN_SENT_ID_278651,,归善公主,陈雍妃,归善公主 ， 名 朱瑞 嬫 ， 母 陈雍妃 。,人物一  名 朱瑞 嬫  母 人物二,-1
TRAIN_SENT_ID_268376,,秦始皇,扶苏,即 秦始皇 的 长孙 ， 太子 扶苏 之 子子婴 。,人物一 长孙  太子 人物二 子子婴,-1
TRAIN_SENT_ID_260850,,贾珍,贾蓉,【 出处 】 《 红楼梦 》 第七 五 回 ： “ 贾珍 不好 出名 ， 便命 贾蓉 做 局家 。 ”,出处   红楼梦  第七 五 回   人物一 不好 出名  便命 人物二 做 局家,-1
TRAIN_SENT_ID_262143,,诸葛尚,诸葛瞻,祠中 供奉 诸葛亮 及其 子孙 诸葛瞻 、 孙 诸葛尚 的 彩色 塑像 。,祠中 供奉 诸葛亮 子孙 人物二  孙 人物一 彩色 塑像,-1
TRAIN_SENT_ID_281664,,孙朗,孙坚,孙朗 历史 概述 : 孙坚 的 庶子 ， 别名 孙仁 ， 年龄 在 孙坚 四子 之下 。,人物一 历史 概述  人物二 庶子  别名 孙仁  年龄 人物二 四子 之下,-1
TRAIN_SENT_ID_269596,,路易十六,路易十七,初封 普罗旺斯 伯爵 ， 兄长 路易十六 死后 ， 保王 党立 路易十七 为 国王 ， 路易 自 任 摄政 。,初封 普罗旺斯 伯爵  兄长 人物一 死后  保王 党立 人物二 国王  路易 摄政,-1
TRAIN_SENT_ID_273274,,秦香莲,陈世美,青天 难断 － 陈世美 与 秦香莲 秦香莲 国父 纪念馆,青天 难断  人物二 人物一 人物一 国父 纪念馆,-1
TRAIN_SENT_ID_250124,,秦始皇,胡亥,⑥ 秦 扶苏 事 ： 扶苏 ， 秦始皇 太子 ， 始皇 死后 ， 遗命 扶苏 即位 ， 赵高 联络 李斯 ， 矫诏立 始皇 幼子 胡亥 ， 并 逼迫 扶苏 自尽 。,⑥ 秦 扶苏 事  扶苏  人物一 太子  始皇 死后  遗命 扶苏 即位  赵高 联络 李斯  矫诏立 始皇 幼子 人物二  逼迫 扶苏 自尽,-1
TRAIN_SENT_ID_258918,,王熙凤,贾琏,【 王熙凤 】 小名 凤姐儿 ， 浑号 凤辣子 ， 贾琏 之妻 。,人物一  小名 凤姐儿  浑号 凤辣子  人物二 之妻,-1
TRAIN_SENT_ID_285281,,广德公主,于琮,广德公主 ， 下嫁 于琮 。,人物一  下嫁 人物二,1
TRAIN_SENT_ID_286511,,杨士瀚,杨怀玉,杨士瀚 （ 或作 世汉 ） 曾 化名 花昆 ， 为 杨怀玉 之妻 花玉梅 所生 。,人物一  或作 世汉  化名 花昆  人物二 之妻 花玉梅 所生,-1
